INFO 2025-11-21 09:31:32,524 autoreload Watching for file changes with StatReloader
INFO 2025-11-21 09:32:55,054 basehttp "GET / HTTP/1.1" 200 53856
INFO 2025-11-21 09:32:55,534 basehttp - Broken pipe from ('127.0.0.1', 49975)
INFO 2025-11-21 09:32:55,893 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-21 09:32:56,365 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-21 09:33:09,338 basehttp "GET /static/images/testimonial-2.jpeg HTTP/1.1" 200 3222
INFO 2025-11-21 09:33:09,352 basehttp "GET /static/images/testimonial-1.png HTTP/1.1" 200 3190890
INFO 2025-11-21 09:33:09,395 basehttp "GET /static/images/testimonial-3.png HTTP/1.1" 200 3438409
INFO 2025-11-21 09:33:17,321 basehttp "GET /reports/dashboard/ HTTP/1.1" 200 29156
INFO 2025-11-21 09:33:19,685 basehttp "GET /help/ HTTP/1.1" 200 30552
INFO 2025-11-21 09:33:45,282 basehttp "GET /free-contribution/ HTTP/1.1" 200 28329
WARNING 2025-11-21 09:33:45,354 basehttp "GET /static/images/travel-hero-poster.jpg HTTP/1.1" 404 2014
WARNING 2025-11-21 09:33:45,529 basehttp "GET /static/videos/travel-hero.webm HTTP/1.1" 404 1996
INFO 2025-11-21 09:33:45,585 basehttp "GET /free-contribution/api/map/ HTTP/1.1" 200 15
WARNING 2025-11-21 09:33:45,609 basehttp "GET /static/videos/travel-hero.mp4 HTTP/1.1" 404 1993
INFO 2025-11-21 09:33:49,383 basehttp "GET /reports/ HTTP/1.1" 200 32607
WARNING 2025-11-21 09:33:49,440 basehttp "GET /static/images/civic-hero.jpg HTTP/1.1" 404 1990
INFO 2025-11-21 09:33:54,915 basehttp "GET /free-contribution/ HTTP/1.1" 200 28329
WARNING 2025-11-21 09:33:54,983 basehttp "GET /static/images/travel-hero-poster.jpg HTTP/1.1" 404 2014
WARNING 2025-11-21 09:33:55,029 basehttp "GET /static/videos/travel-hero.webm HTTP/1.1" 404 1996
INFO 2025-11-21 09:33:55,059 basehttp "GET /free-contribution/api/map/ HTTP/1.1" 200 15
WARNING 2025-11-21 09:33:55,132 basehttp "GET /static/videos/travel-hero.mp4 HTTP/1.1" 404 1993
INFO 2025-11-21 09:33:58,070 basehttp "GET /about/ HTTP/1.1" 200 59218
INFO 2025-11-21 09:34:05,894 basehttp "GET /projects/ HTTP/1.1" 200 35387
INFO 2025-11-21 09:38:19,113 autoreload Watching for file changes with StatReloader
INFO 2025-11-21 09:50:14,082 basehttp "GET / HTTP/1.1" 200 53418
INFO 2025-11-21 09:50:14,648 basehttp "GET /static/images/image6.png HTTP/1.1" 200 1505457
INFO 2025-11-21 09:50:14,674 basehttp "GET /static/images/image7.png HTTP/1.1" 200 1306385
INFO 2025-11-21 09:50:16,491 basehttp - Broken pipe from ('127.0.0.1', 50233)
INFO 2025-11-21 09:50:16,949 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-21 09:50:17,353 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-21 09:50:20,821 basehttp "GET /reports/statistics/ HTTP/1.1" 200 30292
INFO 2025-11-21 09:50:57,858 basehttp "GET /reports/leaderboard/ HTTP/1.1" 200 26185
INFO 2025-11-21 09:51:16,230 basehttp "GET /reports/dashboard/ HTTP/1.1" 200 29156
INFO 2025-11-21 09:51:36,672 basehttp "GET /help/ HTTP/1.1" 200 30552
INFO 2025-11-21 09:57:53,675 basehttp "GET /admin HTTP/1.1" 301 0
INFO 2025-11-21 09:57:53,681 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2025-11-21 09:57:53,748 basehttp "GET /urbansite-admin/ HTTP/1.1" 302 0
INFO 2025-11-21 09:57:53,919 basehttp "GET /urbansite-admin/login/?next=/urbansite-admin/ HTTP/1.1" 200 3528
INFO 2025-11-21 09:57:53,987 basehttp "GET /static/admin/css/base.css HTTP/1.1" 200 22120
INFO 2025-11-21 09:57:54,000 basehttp "GET /static/admin/css/login.css HTTP/1.1" 200 951
INFO 2025-11-21 09:57:54,020 basehttp "GET /static/css/admin.css HTTP/1.1" 200 46141
INFO 2025-11-21 09:57:54,026 basehttp "GET /static/js/admin.js HTTP/1.1" 200 3819
WARNING 2025-11-21 09:57:54,152 log Not Found: /favicon.ico
WARNING 2025-11-21 09:57:54,153 basehttp "GET /favicon.ico HTTP/1.1" 404 5274
INFO 2025-11-21 09:58:18,096 basehttp "GET /urbansite-admin/ HTTP/1.1" 302 0
INFO 2025-11-21 09:58:18,110 basehttp "GET /urbansite-admin/login/?next=/urbansite-admin/ HTTP/1.1" 200 3528
INFO 2025-11-21 09:59:50,323 basehttp "POST /urbansite-admin/login/?next=/urbansite-admin/ HTTP/1.1" 200 3696
INFO 2025-11-21 09:59:56,533 basehttp "POST /urbansite-admin/login/?next=/urbansite-admin/ HTTP/1.1" 200 3696
INFO 2025-11-21 10:00:04,727 basehttp "POST /urbansite-admin/login/?next=/urbansite-admin/ HTTP/1.1" 200 3696
INFO 2025-11-21 10:01:08,354 autoreload Watching for file changes with StatReloader
INFO 2025-11-21 10:01:14,578 basehttp "POST /urbansite-admin/login/?next=/urbansite-admin/ HTTP/1.1" 200 3696
INFO 2025-11-21 10:01:20,559 basehttp "POST /urbansite-admin/login/?next=/urbansite-admin/ HTTP/1.1" 302 0
INFO 2025-11-21 10:01:20,650 basehttp "GET /urbansite-admin/ HTTP/1.1" 200 58338
INFO 2025-11-21 10:01:20,783 basehttp "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-11-21 10:01:42,028 basehttp "GET /urbansite-admin/FreeContribution/experiencereport/ HTTP/1.1" 200 22941
INFO 2025-11-21 10:01:42,093 basehttp "GET /static/admin/css/changelists.css HTTP/1.1" 200 6878
INFO 2025-11-21 10:01:42,131 basehttp "GET /urbansite-admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-11-21 10:01:42,143 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 200 8076
INFO 2025-11-21 10:01:42,184 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-11-21 10:01:42,188 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-11-21 10:01:42,211 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-11-21 10:01:42,236 basehttp "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-11-21 10:01:42,237 basehttp "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2025-11-21 10:01:42,260 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2025-11-21 10:01:42,291 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9777
INFO 2025-11-21 10:01:42,328 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-11-21 10:01:42,365 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2025-11-21 10:01:42,422 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-11-21 10:01:42,423 basehttp "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2025-11-21 10:01:47,619 basehttp "GET /urbansite-admin/FreeContribution/travelexperience/ HTTP/1.1" 200 24201
INFO 2025-11-21 10:01:47,670 basehttp "GET /urbansite-admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-11-21 10:03:11,794 basehttp "GET /urbansite-admin/FreeContribution/experiencereport/ HTTP/1.1" 200 22941
INFO 2025-11-21 10:03:11,851 basehttp "GET /urbansite-admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-11-21 10:03:24,774 basehttp "GET /urbansite-admin/FreeContribution/travelexperience/ HTTP/1.1" 200 24201
INFO 2025-11-21 10:03:24,842 basehttp "GET /urbansite-admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-11-21 10:03:35,328 basehttp "GET /urbansite-admin/reports/report/ HTTP/1.1" 200 24155
INFO 2025-11-21 10:03:35,381 basehttp "GET /urbansite-admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-11-21 10:03:35,384 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 200 8525
INFO 2025-11-21 10:03:35,406 basehttp "GET /static/admin/css/widgets.css HTTP/1.1" 200 11991
INFO 2025-11-26 12:02:42,338 autoreload Watching for file changes with StatReloader
INFO 2025-11-26 12:02:45,474 basehttp "GET / HTTP/1.1" 200 53519
INFO 2025-11-26 12:02:45,822 basehttp "GET /static/css/nav.css HTTP/1.1" 200 9029
INFO 2025-11-26 12:02:45,840 basehttp "GET /static/css/home-improvements.css HTTP/1.1" 200 26356
INFO 2025-11-26 12:02:45,863 basehttp "GET /static/css/app.css HTTP/1.1" 200 27208
INFO 2025-11-26 12:02:45,863 basehttp "GET /static/images/logo.png HTTP/1.1" 200 100200
INFO 2025-11-26 12:02:45,912 basehttp "GET /static/css/animation.css HTTP/1.1" 200 13737
INFO 2025-11-26 12:02:45,926 basehttp "GET /static/css/home.css HTTP/1.1" 200 27376
INFO 2025-11-26 12:02:46,125 basehttp "GET /static/images/image4.png HTTP/1.1" 200 1180440
INFO 2025-11-26 12:02:46,135 basehttp "GET /static/images/image3.png HTTP/1.1" 200 1354310
INFO 2025-11-26 12:02:46,175 basehttp "GET /static/images/image2.png HTTP/1.1" 200 1365467
INFO 2025-11-26 12:02:46,201 basehttp "GET /static/images/image1.png HTTP/1.1" 200 1621208
INFO 2025-11-26 12:02:46,203 basehttp "GET /static/images/image5.png HTTP/1.1" 200 1263206
INFO 2025-11-26 12:02:46,203 basehttp "GET /static/images/image7.png HTTP/1.1" 200 1306385
INFO 2025-11-26 12:02:46,221 basehttp "GET /static/images/image6.png HTTP/1.1" 200 1505457
INFO 2025-11-26 12:02:46,246 basehttp "GET /static/images/testimonial-2.jpeg HTTP/1.1" 200 3222
INFO 2025-11-26 12:02:46,251 basehttp "GET /static/images/testimonial-1.png HTTP/1.1" 200 3190890
INFO 2025-11-26 12:02:46,320 basehttp "GET /static/js/app.js HTTP/1.1" 200 12980
INFO 2025-11-26 12:02:46,334 basehttp "GET /static/js/tooltips.js HTTP/1.1" 200 4430
INFO 2025-11-26 12:02:46,334 basehttp "GET /static/js/ajax-helper.js HTTP/1.1" 200 5181
INFO 2025-11-26 12:02:46,372 basehttp "GET /static/images/testimonial-3.png HTTP/1.1" 200 3438409
INFO 2025-11-26 12:02:46,386 basehttp "GET /static/js/keyboard-shortcuts.js HTTP/1.1" 200 3002
INFO 2025-11-26 12:02:46,412 basehttp "GET /static/js/pagination.js HTTP/1.1" 200 3097
INFO 2025-11-26 12:02:46,430 basehttp "GET /static/js/home.js HTTP/1.1" 200 31214
INFO 2025-11-26 12:02:47,225 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-26 12:02:48,716 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-26 12:03:01,018 basehttp "GET /admin HTTP/1.1" 301 0
INFO 2025-11-26 12:03:01,030 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2025-11-26 12:03:01,531 basehttp "GET /urbansite-admin/ HTTP/1.1" 200 58338
INFO 2025-11-26 12:03:01,603 basehttp "GET /static/admin/css/base.css HTTP/1.1" 200 22120
INFO 2025-11-26 12:03:01,627 basehttp "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-11-26 12:03:01,669 basehttp "GET /static/css/admin.css HTTP/1.1" 200 46141
INFO 2025-11-26 12:03:01,736 basehttp "GET /static/js/admin.js HTTP/1.1" 200 3819
WARNING 2025-11-26 12:03:01,882 log Not Found: /favicon.ico
WARNING 2025-11-26 12:03:01,888 basehttp "GET /favicon.ico HTTP/1.1" 404 5274
INFO 2025-11-26 12:03:11,141 basehttp "GET /urbansite-admin/account/emailaddress/ HTTP/1.1" 200 23891
INFO 2025-11-26 12:03:11,213 basehttp "GET /static/admin/css/changelists.css HTTP/1.1" 200 6878
INFO 2025-11-26 12:03:11,220 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-11-26 12:03:11,233 basehttp "GET /urbansite-admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-11-26 12:03:11,367 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-11-26 12:03:11,369 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-11-26 12:03:11,370 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 200 8076
INFO 2025-11-26 12:03:11,373 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2025-11-26 12:03:11,406 basehttp "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2025-11-26 12:03:11,493 basehttp "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-11-26 12:03:11,544 basehttp "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-11-26 12:03:11,572 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2025-11-26 12:03:11,589 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9777
INFO 2025-11-26 12:03:11,656 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-11-26 12:03:11,670 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-11-26 12:03:11,670 basehttp "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2025-11-26 12:03:15,418 basehttp "GET /urbansite-admin/ HTTP/1.1" 200 58338
INFO 2025-11-26 12:03:55,430 basehttp "GET /urbansite-admin/password_change/ HTTP/1.1" 200 20932
INFO 2025-11-26 12:03:55,500 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 200 8525
INFO 2025-11-26 12:03:55,524 basehttp "GET /static/admin/css/widgets.css HTTP/1.1" 200 11991
INFO 2025-11-26 12:04:01,908 basehttp "GET /urbansite-admin/ HTTP/1.1" 200 58338
INFO 2025-11-26 12:04:26,059 basehttp "GET / HTTP/1.1" 200 53519
INFO 2025-11-26 12:04:26,451 basehttp - Broken pipe from ('127.0.0.1', 51041)
INFO 2025-11-26 12:04:26,762 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-26 12:04:27,009 basehttp "GET /static/site.webmanifest HTTP/1.1" 200 366
INFO 2025-11-26 12:04:27,190 basehttp "GET /static/img/favicon.svg HTTP/1.1" 200 257
INFO 2025-11-26 12:04:27,440 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-26 12:04:28,889 basehttp "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-11-26 12:04:28,925 basehttp "GET / HTTP/1.1" 200 50368
INFO 2025-11-26 12:04:29,177 basehttp - Broken pipe from ('127.0.0.1', 51047)
INFO 2025-11-26 12:04:29,190 basehttp - Broken pipe from ('127.0.0.1', 51045)
INFO 2025-11-26 12:04:29,704 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-26 12:04:30,200 basehttp - Broken pipe from ('127.0.0.1', 51046)
INFO 2025-11-26 12:04:30,594 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-26 12:04:45,528 basehttp "GET /accounts/login/ HTTP/1.1" 200 20809
WARNING 2025-11-26 12:04:45,591 basehttp "GET /static/images/video-poster.jpg HTTP/1.1" 404 1996
INFO 2025-11-26 12:04:45,602 basehttp "GET /static/css/login.css HTTP/1.1" 200 5497
INFO 2025-11-26 12:04:45,736 basehttp "GET /static/images/login_hero2.mp4 HTTP/1.1" 200 4715099
INFO 2025-11-26 12:04:52,875 basehttp "GET /accounts/signup/ HTTP/1.1" 200 22381
WARNING 2025-11-26 12:04:52,923 basehttp "GET /static/images/video-poster.jpg HTTP/1.1" 404 1996
INFO 2025-11-26 12:04:52,935 basehttp "GET /static/css/signup.css HTTP/1.1" 200 5497
INFO 2025-11-26 12:04:56,693 basehttp "GET /accounts/login/ HTTP/1.1" 200 20809
WARNING 2025-11-26 12:04:56,750 basehttp "GET /static/images/video-poster.jpg HTTP/1.1" 404 1996
INFO 2025-11-26 12:05:06,613 basehttp "GET /reports/leaderboard/ HTTP/1.1" 200 23411
INFO 2025-11-26 12:05:06,675 basehttp "GET /static/css/FreeContribution/fc-improvements.css HTTP/1.1" 200 18960
INFO 2025-11-26 12:05:12,899 basehttp "GET /reports/statistics/ HTTP/1.1" 200 27518
INFO 2025-11-26 12:05:15,661 basehttp "GET /help/ HTTP/1.1" 200 27778
INFO 2025-11-26 12:05:19,210 basehttp "GET /about/ HTTP/1.1" 200 56444
INFO 2025-11-26 12:05:19,286 basehttp "GET /static/js/FreeContribution/fc-home.js HTTP/1.1" 200 18499
INFO 2025-11-26 12:05:22,675 basehttp "GET /news/ HTTP/1.1" 200 21640
INFO 2025-11-26 12:05:22,729 basehttp "GET /static/css/news/news.css HTTP/1.1" 200 7727
INFO 2025-11-26 19:23:12,479 autoreload Watching for file changes with StatReloader
INFO 2025-11-26 19:23:18,703 basehttp "GET / HTTP/1.1" 200 49944
INFO 2025-11-26 19:23:18,934 basehttp "GET /static/css/animation.css HTTP/1.1" 200 13737
INFO 2025-11-26 19:23:18,948 basehttp "GET /static/css/app.css HTTP/1.1" 200 27208
INFO 2025-11-26 19:23:19,021 basehttp "GET /static/css/nav.css HTTP/1.1" 200 9029
INFO 2025-11-26 19:23:19,022 basehttp "GET /static/images/logo.png HTTP/1.1" 200 100200
INFO 2025-11-26 19:23:19,026 basehttp "GET /static/js/ajax-helper.js HTTP/1.1" 200 5181
INFO 2025-11-26 19:23:19,027 basehttp "GET /static/js/app.js HTTP/1.1" 200 12980
INFO 2025-11-26 19:23:19,086 basehttp "GET /static/js/keyboard-shortcuts.js HTTP/1.1" 200 3002
INFO 2025-11-26 19:23:19,087 basehttp "GET /static/js/tooltips.js HTTP/1.1" 200 4430
INFO 2025-11-26 19:23:19,089 basehttp "GET /static/js/pagination.js HTTP/1.1" 200 3097
INFO 2025-11-26 19:23:19,092 basehttp "GET /static/css/home.css HTTP/1.1" 200 27376
INFO 2025-11-26 19:23:19,094 basehttp "GET /static/css/home-improvements.css HTTP/1.1" 200 26356
INFO 2025-11-26 19:23:19,105 basehttp "GET /static/js/home.js HTTP/1.1" 200 31214
INFO 2025-11-26 19:23:19,503 basehttp "GET /static/images/image4.png HTTP/1.1" 200 1180440
INFO 2025-11-26 19:23:19,504 basehttp "GET /static/images/image2.png HTTP/1.1" 200 1365467
INFO 2025-11-26 19:23:19,505 basehttp "GET /static/images/image3.png HTTP/1.1" 200 1354310
INFO 2025-11-26 19:23:19,630 basehttp - Broken pipe from ('127.0.0.1', 50374)
INFO 2025-11-26 19:23:20,153 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-26 19:23:20,632 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-26 19:23:20,917 basehttp "GET /static/site.webmanifest HTTP/1.1" 200 366
INFO 2025-11-26 19:23:20,952 basehttp "GET /static/img/favicon.svg HTTP/1.1" 200 257
INFO 2025-11-26 19:23:44,580 basehttp - Broken pipe from ('127.0.0.1', 50377)
INFO 2025-11-26 19:23:44,769 basehttp "GET /static/images/image1.png HTTP/1.1" 200 1621208
INFO 2025-11-26 19:23:45,079 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-26 19:24:01,145 basehttp "GET /static/images/image5.png HTTP/1.1" 200 1263206
INFO 2025-11-26 19:24:11,834 basehttp "GET /static/images/testimonial-2.jpeg HTTP/1.1" 200 3222
INFO 2025-11-26 19:24:11,874 basehttp "GET /static/images/testimonial-1.png HTTP/1.1" 200 3190890
INFO 2025-11-26 19:24:11,893 basehttp "GET /static/images/testimonial-3.png HTTP/1.1" 200 3438409
INFO 2025-11-26 19:24:36,650 basehttp "GET /about/ HTTP/1.1" 200 56444
INFO 2025-11-26 19:24:36,715 basehttp "GET /static/css/FreeContribution/fc-improvements.css HTTP/1.1" 200 18960
INFO 2025-11-26 19:24:36,745 basehttp "GET /static/js/FreeContribution/fc-home.js HTTP/1.1" 200 18499
INFO 2025-11-26 19:24:38,836 basehttp "GET /help/ HTTP/1.1" 200 27778
INFO 2025-11-26 19:24:40,457 basehttp "GET /about/ HTTP/1.1" 200 56444
INFO 2025-11-26 19:26:37,032 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-26 19:26:59,981 basehttp - Broken pipe from ('127.0.0.1', 50449)
INFO 2025-11-26 20:18:51,162 autoreload Watching for file changes with StatReloader
INFO 2025-11-26 20:18:54,468 basehttp "GET / HTTP/1.1" 200 49944
INFO 2025-11-26 20:18:55,131 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-26 20:18:55,851 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-26 20:18:56,044 basehttp "GET /accounts/signup/ HTTP/1.1" 200 22381
INFO 2025-11-26 20:18:56,168 basehttp "GET /static/css/signup.css HTTP/1.1" 200 5497
WARNING 2025-11-26 20:18:56,270 basehttp "GET /static/images/video-poster.jpg HTTP/1.1" 404 1996
INFO 2025-11-26 20:18:56,371 basehttp "GET /static/images/login_hero2.mp4 HTTP/1.1" 200 4715099
INFO 2025-11-26 20:18:57,835 basehttp "POST /accounts/google/login/?process=signup&next=%2F HTTP/1.1" 302 0
INFO 2025-11-27 10:16:55,732 autoreload Watching for file changes with StatReloader
INFO 2025-11-27 10:16:58,495 basehttp "GET / HTTP/1.1" 200 49944
INFO 2025-11-27 10:16:58,713 basehttp "GET /static/css/nav.css HTTP/1.1" 200 9029
INFO 2025-11-27 10:16:58,713 basehttp "GET /static/css/app.css HTTP/1.1" 200 27208
INFO 2025-11-27 10:16:58,769 basehttp "GET /static/css/home-improvements.css HTTP/1.1" 200 26356
INFO 2025-11-27 10:16:58,781 basehttp "GET /static/css/animation.css HTTP/1.1" 200 13737
INFO 2025-11-27 10:16:58,813 basehttp "GET /static/js/ajax-helper.js HTTP/1.1" 200 5181
INFO 2025-11-27 10:16:58,815 basehttp "GET /static/js/app.js HTTP/1.1" 200 12980
INFO 2025-11-27 10:16:58,817 basehttp "GET /static/js/tooltips.js HTTP/1.1" 200 4430
INFO 2025-11-27 10:16:58,836 basehttp "GET /static/images/logo.png HTTP/1.1" 200 100200
INFO 2025-11-27 10:16:58,895 basehttp "GET /static/js/pagination.js HTTP/1.1" 200 3097
INFO 2025-11-27 10:16:58,896 basehttp "GET /static/js/home.js HTTP/1.1" 200 31214
INFO 2025-11-27 10:16:58,915 basehttp "GET /static/js/keyboard-shortcuts.js HTTP/1.1" 200 3002
INFO 2025-11-27 10:16:58,934 basehttp "GET /static/css/home.css HTTP/1.1" 200 27376
INFO 2025-11-27 10:16:59,290 basehttp "GET /static/images/image4.png HTTP/1.1" 200 1180440
INFO 2025-11-27 10:16:59,463 basehttp "GET /static/images/image2.png HTTP/1.1" 200 1365467
INFO 2025-11-27 10:16:59,497 basehttp "GET /static/images/image3.png HTTP/1.1" 200 1354310
INFO 2025-11-27 10:17:00,689 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-27 10:17:01,553 basehttp "GET /static/site.webmanifest HTTP/1.1" 200 366
INFO 2025-11-27 10:17:01,677 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-27 10:17:01,725 basehttp "GET /static/img/favicon.svg HTTP/1.1" 200 257
INFO 2025-11-27 10:17:01,926 basehttp "GET /accounts/signup/ HTTP/1.1" 200 22381
INFO 2025-11-27 10:17:02,040 basehttp "GET /static/css/signup.css HTTP/1.1" 200 5497
WARNING 2025-11-27 10:17:02,203 basehttp "GET /static/images/video-poster.jpg HTTP/1.1" 404 1996
INFO 2025-11-27 10:17:02,276 basehttp "GET /static/images/login_hero2.mp4 HTTP/1.1" 200 4715099
INFO 2025-11-27 10:17:03,386 basehttp "POST /accounts/google/login/?process=signup&next=%2F HTTP/1.1" 302 0
INFO 2025-11-27 10:17:13,294 basehttp "GET /accounts/google/login/callback/?state=PSuwDbd530PtCLDO&code=4%2F0Ab32j919_Y-fLBDn3Nji5gmIpZtZK-2FLXV8SRjnHDR_NuenNyBHsAR0KhodejP7u19w_Q&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+openid&authuser=0&prompt=none HTTP/1.1" 302 0
INFO 2025-11-27 10:17:13,312 basehttp "GET / HTTP/1.1" 200 53856
INFO 2025-11-27 10:17:13,877 basehttp - Broken pipe from ('127.0.0.1', 50071)
INFO 2025-11-27 10:17:14,402 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-27 10:17:14,875 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
INFO 2025-11-27 10:17:21,204 basehttp "GET / HTTP/1.1" 200 53418
INFO 2025-11-27 10:17:21,367 basehttp - Broken pipe from ('127.0.0.1', 50076)
INFO 2025-11-27 10:17:21,825 basehttp "GET /static/images/newviedo.mp4 HTTP/1.1" 200 31284505
